0.404584	0.499579	-0.401446	-0.223198	0.481844	0.443113	0.401619	-0.457715	-0.390095	-0.374285	-0.374803	0.329869	-0.291766	-0.466796	0.434333	0.390181	0.479504	0.447551	0.398504	-0.398713	0.363402	0.469471	0.482608	-0.392036	0.41695	-0.283806	0.44068	0.396251	0.378731	0.432137	0.460984	0.410115
0.453986	0.454987	-0.473228	-0.468668	0.412353	0.340516	0.45646	-0.37472	-0.459347	-0.455846	-0.420059	0.483512	-0.45587	-0.46394	0.276119	0.463153	0.607204	0.473234	0.483705	-0.362147	0.438313	0.421618	0.306821	-0.423858	0.447651	-0.298926	0.466234	0.394724	0.471419	0.471358	0.388528	0.396627
0.421536	0.396943	-0.412975	-0.23089	0.45132	0.32767	0.460467	-0.446581	-0.432973	-0.480425	-0.477563	0.319804	-0.514192	-0.406839	0.262269	0.472981	0.540914	0.381367	0.437653	-0.422135	0.425654	0.452749	0.501073	-0.441625	0.451508	-0.438826	0.391246	0.412692	0.379435	0.456055	0.473821	0.369773
0.414293	0.447193	-0.478621	-0.450401	0.441336	0.436148	0.487594	-0.487563	-0.405212	-0.504225	-0.468555	0.432995	-0.486154	-0.509893	0.342662	0.396941	0.613247	0.447366	0.483896	-0.418857	0.430091	0.462827	0.308889	-0.500752	0.37273	-0.359539	0.439353	0.355211	0.425978	0.449781	0.451689	0.471331
0.44811	0.349183	-0.472279	-0.463374	0.375067	0.431176	0.370012	-0.471235	-0.443191	-0.361974	-0.419433	0.317632	-0.468012	-0.384368	0.29768	0.441976	0.642875	0.474514	0.41468	-0.456691	0.505524	0.329025	0.255729	-0.38	0.314605	-0.499753	0.393202	0.463277	0.455062	0.362347	0.469876	0.468295
0.403674	0.443067	-0.386538	-0.214597	0.457456	0.489468	0.426312	-0.413696	-0.457338	-0.445636	-0.394341	0.31102	-0.40837	-0.415354	0.278722	0.468458	0.4797	0.373275	0.45298	-0.467751	0.363557	0.418189	0.423681	-0.425345	0.430788	-0.330996	0.449873	0.352749	0.456423	0.386735	0.364346	0.442054
0.384588	0.459701	-0.449246	-0.433713	0.426865	0.509899	0.450986	-0.451617	-0.470233	-0.437704	-0.503814	0.410245	-0.57529	-0.424745	0.274249	0.426878	0.531942	0.360318	0.455932	-0.408491	0.366925	0.39256	0.40488	-0.45829	0.527055	-0.449817	0.419091	0.326276	0.442589	0.37343	0.444072	0.360644
0.326131	0.404945	-0.416996	-0.261395	0.449522	0.343581	0.437007	-0.37657	-0.42741	-0.346683	-0.350908	0.306238	-0.380878	-0.419883	0.487246	0.425017	0.384973	0.399891	0.395194	-0.394018	0.317843	0.367965	0.396779	-0.308483	0.36024	-0.532631	0.309462	0.382557	0.391074	0.328446	0.389183	0.395035
0.233594	0.40123	-0.384275	-0.431952	0.24362	0.343134	0.428727	-0.4016	-0.403775	-0.397869	-0.239996	0.303342	0.315414	-0.302403	0.838904	0.40718	-0.582068	0.225698	0.32122	-0.11136	0.286924	0.42152	0.470895	-0.38964	0.369439	0.293213	0.381921	0.405617	0.258394	0.488261	0.445727	0.458522
0.420404	0.409934	-0.388527	-0.424594	0.445525	0.381392	0.417268	-0.403986	-0.445605	-0.507019	-0.474918	0.354033	-0.464941	-0.452775	0.0463906	0.500233	0.398721	0.405165	0.430678	-0.369939	0.47155	0.484909	0.254546	-0.402761	0.495457	-0.454031	0.410535	0.393282	0.398609	0.530029	0.369652	0.357966
0.402506	0.365155	-0.44448	-0.346622	0.353154	0.461427	0.373877	-0.475833	-0.413433	-0.402996	-0.428188	0.417959	-0.345477	-0.42944	0.330933	0.425883	0.198404	0.451945	0.40964	-0.411411	0.396393	0.414194	0.391887	-0.371608	0.391858	-0.277987	0.308244	0.440896	0.375265	0.422867	0.461623	0.400714
0.489555	0.419453	-0.450789	-0.41965	0.418902	0.453817	0.39632	-0.485402	-0.401821	-0.45385	-0.494262	0.382639	-0.437849	-0.463125	0.401102	0.489153	0.453651	0.436188	0.427808	-0.457545	0.446593	0.472122	0.473669	-0.483885	0.403985	-0.38814	0.443733	0.476344	0.404405	0.380399	0.451074	0.404594
0.353739	0.363767	-0.468229	-0.566881	0.432266	0.452147	0.421175	-0.43615	-0.452929	-0.459094	-0.415138	0.410375	-0.37341	-0.366418	0.322229	0.363876	0.225385	0.41069	0.401065	-0.445799	0.352948	0.41231	0.359169	-0.436833	0.402019	-0.38263	0.378185	0.452581	0.481419	0.398956	0.407501	0.34106
0.449668	0.406691	-0.463742	-0.534719	0.494274	0.424394	0.420802	-0.498063	-0.458859	-0.49328	-0.409722	0.407551	-0.37408	-0.458557	0.394524	0.491807	0.474005	0.426039	0.466901	-0.452986	0.50807	0.421469	0.441062	-0.422838	0.47451	-0.394549	0.342149	0.495999	0.486533	0.394907	0.383793	0.478201
0.437074	0.374475	-0.42126	-0.533051	0.462085	0.44847	0.429067	-0.412869	-0.399851	-0.485703	-0.435633	0.440758	-0.587124	-0.428564	0.245897	0.404666	0.375002	0.474146	0.369245	-0.419466	0.422409	0.445855	0.361286	-0.425702	0.468825	-0.38972	0.436931	0.421164	0.367759	0.3813	0.424375	0.423434
0.414171	0.447196	-0.47009	-0.684387	0.496924	0.474688	0.408131	-0.446516	-0.416802	-0.345882	-0.419863	0.472596	-0.266375	-0.365634	0.494551	0.39251	0.179387	0.412696	0.369153	-0.341724	0.442957	0.463401	0.375283	-0.333127	0.328143	-0.367043	0.475084	0.451686	0.446973	0.506456	0.416144	0.361801
0.373969	0.490187	-0.385044	-0.454757	0.446529	0.470511	0.446598	-0.357501	-0.383948	-0.39805	-0.426083	0.451715	-0.350688	-0.406141	0.5491	0.432608	-0.0132481	0.420472	0.317062	-0.325065	0.325756	0.39166	0.295114	-0.453903	0.409719	-0.116769	0.306336	0.433672	0.419593	0.496346	0.445045	0.369215
0.460478	0.42165	-0.393031	-0.543727	0.43396	0.480529	0.362366	-0.469941	-0.441984	-0.444355	-0.490222	0.442902	-0.566682	-0.422923	0.475982	0.3592	0.667646	0.368608	0.464682	-0.466186	0.416674	0.471101	0.411577	-0.379916	0.469526	-0.445163	0.315569	0.393779	0.333224	0.450979	0.399548	0.357783
0.388671	0.415176	-0.432405	-0.510831	0.364205	0.45684	0.37345	-0.397372	-0.447983	-0.392469	-0.403034	0.422455	-0.327676	-0.481417	0.298116	0.364952	0.625916	0.456055	0.473451	-0.385658	0.394782	0.4546	0.373094	-0.424338	0.379296	-0.302972	0.466303	0.447597	0.428014	0.472717	0.398745	0.416843
0.354415	0.446578	-0.381894	-0.361093	0.371616	0.489876	0.438188	-0.468555	-0.453517	-0.399629	-0.385627	0.392412	-0.527731	-0.46188	0.293721	0.384966	0.513787	0.441895	0.399607	-0.466525	0.375899	0.477911	0.363666	-0.365466	0.441787	-0.327594	0.387051	0.418053	0.39391	0.433528	0.348859	0.387197
0.401225	0.471163	-0.387814	-0.495459	0.4003	0.447875	0.423645	-0.464478	-0.460645	-0.452727	-0.449075	0.405936	-0.479207	-0.432795	0.473357	0.461638	0.442162	0.424488	0.365737	-0.448555	0.446737	0.376521	0.359861	-0.403937	0.394982	-0.375365	0.422249	0.451174	0.460328	0.459625	0.447209	0.469892
0.376463	0.395629	-0.404012	-0.608362	0.454445	0.454923	0.491601	-0.420578	-0.427955	-0.465566	-0.42696	0.399634	-0.459254	-0.498299	0.381831	0.423193	0.512653	0.397316	0.371883	-0.48324	0.389285	0.494083	0.461865	-0.458849	0.51485	-0.410764	0.491237	0.386959	0.447798	0.471323	0.46157	0.450202
0.420427	0.477827	-0.444136	-0.470474	0.43252	0.360339	0.398612	-0.473879	-0.417423	-0.423405	-0.400924	0.365355	-0.622317	-0.418382	0.0288974	0.466769	0.286819	0.412341	0.427885	-0.325265	0.406165	0.385568	0.457772	-0.435584	0.418739	-0.63209	0.497964	0.474019	0.464515	0.430336	0.469247	0.361874
0.377605	0.457962	-0.480856	-0.0310245	0.42558	0.418573	0.416482	-0.487384	-0.436135	-0.478167	-0.461193	0.546714	-0.0881842	-0.365217	0.693574	0.483494	0.272128	0.466732	0.328562	-0.346163	0.436699	0.459956	0.365405	-0.370123	0.446237	-0.118497	0.291517	0.493175	0.412217	0.505621	0.508116	0.508727
0.42491	0.396344	-0.44994	-0.371842	0.468737	0.465532	0.464537	-0.365389	-0.455256	-0.362393	-0.452371	0.504232	-0.324517	-0.378219	0.428548	0.490617	0.529257	0.498358	0.432791	-0.378458	0.482212	0.397599	0.411215	-0.411671	0.457627	-0.412116	0.389473	0.416487	0.434401	0.448311	0.461379	0.393101
0.373018	0.382164	-0.390079	-0.409461	0.365201	0.370507	0.313978	-0.247116	-0.308698	-0.406359	-0.331506	0.297777	-0.194305	-0.24416	0.470102	0.337799	-0.608552	0.279219	0.275	-0.258474	0.35355	0.348957	0.395165	-0.421026	0.292626	-0.157399	0.311928	0.406243	0.261731	0.261368	0.324863	0.334329
0.415175	0.443623	-0.460389	-0.472841	0.430467	0.435536	0.468214	-0.464985	-0.41877	-0.37667	-0.489106	0.474231	-0.211691	-0.401219	0.424848	0.391556	0.546266	0.467874	0.422265	-0.504453	0.434871	0.441211	0.37465	-0.377657	0.456427	-0.218981	0.368322	0.503081	0.454634	0.405968	0.472848	0.493367
0.438785	0.410686	-0.422544	-0.483101	0.374076	0.437168	0.457937	-0.416881	-0.466238	-0.416137	-0.430103	0.414695	-0.472649	-0.452358	0.259539	0.374221	0.535746	0.353557	0.369145	-0.412014	0.41174	0.401698	0.418297	-0.444934	0.442027	-0.356665	0.380238	0.423843	0.363193	0.413842	0.41993	0.453447
0.42801	0.390142	-0.425218	-0.443059	0.48245	0.478885	0.462644	-0.505138	-0.391835	-0.411207	-0.476966	0.400057	-0.235547	-0.418854	0.533874	0.421374	0.522775	0.505325	0.455161	-0.397222	0.456163	0.441236	0.452247	-0.497514	0.399894	-0.449689	0.496846	0.459366	0.459475	0.39332	0.453419	0.460884
0.407885	0.366422	-0.355969	-0.273204	0.390786	0.377594	0.41225	-0.402795	-0.39172	-0.332769	-0.454785	0.327718	-0.432242	-0.409086	0.287664	0.404313	0.407449	0.383737	0.388751	-0.466464	0.431331	0.353999	0.356999	-0.341266	0.311121	-0.345039	0.403409	0.425544	0.338111	0.410553	0.419349	0.427222
0.371722	0.435928	-0.497587	-0.33068	0.38094	0.413718	0.433096	-0.452286	-0.488088	-0.397756	-0.433602	0.365088	-0.533395	-0.481172	0.28386	0.438089	0.398914	0.426985	0.384428	-0.426125	0.354723	0.405992	0.361696	-0.468769	0.509419	-0.504582	0.498654	0.389903	0.450284	0.489608	0.418284	0.400976
0.464644	0.396495	-0.409469	-0.277967	0.452501	0.473071	0.461529	-0.454784	-0.43096	-0.38651	-0.493145	0.361381	-0.605336	-0.457514	0.499757	0.370892	0.606099	0.425527	0.42333	-0.390269	0.421719	0.472314	0.368999	-0.405769	0.491708	-0.503048	0.467042	0.433546	0.405527	0.445606	0.449739	0.463596
0.424295	0.439197	-0.402154	-0.133676	0.33293	0.373622	0.43497	-0.367455	-0.350781	-0.378761	-0.404123	0.328974	-0.550971	-0.40364	0.43591	0.423011	0.58271	0.351008	0.384096	-0.43764	0.434033	0.423105	0.379772	-0.330953	0.29892	-0.529273	0.414023	0.400869	0.406578	0.440604	0.316837	0.410709
0.497886	0.511315	-0.464124	-0.222982	0.412884	0.429536	0.433524	-0.491666	-0.494143	-0.481176	-0.425728	0.416433	-0.406635	-0.45708	0.249111	0.45122	0.613253	0.500391	0.422227	-0.503396	0.468166	0.453888	0.409113	-0.439364	0.47776	-0.551827	0.475507	0.420857	0.524846	0.429844	0.521984	0.397736
0.398241	0.406765	-0.311186	-0.330135	0.439125	0.321918	0.423806	-0.415	-0.327367	-0.338343	-0.453921	0.329449	-0.538655	-0.370586	0.536929	0.363327	0.384837	0.366296	0.441241	-0.32972	0.457122	0.364806	0.405611	-0.388228	0.411855	-0.345894	0.394583	0.355233	0.411202	0.346189	0.391446	0.420971
0.410702	0.497319	-0.409563	-0.191741	0.384614	0.419774	0.446613	-0.426821	-0.467307	-0.36559	-0.507589	0.41255	-0.355649	-0.474535	0.314387	0.443537	0.494691	0.452924	0.357966	-0.40952	0.37487	0.432004	0.434813	-0.463082	0.478223	-0.347693	0.377916	0.471449	0.502153	0.414073	0.459095	0.404086
0.452047	0.401322	-0.420059	-0.538966	0.456833	0.506705	0.422218	-0.490352	-0.437463	-0.366657	-0.36596	0.512277	-0.352808	-0.413648	0.470201	0.441636	0.481351	0.450896	0.475839	-0.403857	0.475409	0.393921	0.491465	-0.430597	0.476428	-0.506017	0.334901	0.453866	0.480639	0.459933	0.493097	0.424495
0.366532	0.477598	-0.404292	-0.304357	0.447696	0.335025	0.406147	-0.409428	-0.413985	-0.441927	-0.392779	0.404201	-0.437516	-0.437106	0.430509	0.378738	0.46997	0.39931	0.496389	-0.432915	0.490885	0.46288	0.426569	-0.363836	0.46206	-0.383532	0.415219	0.422836	0.405949	0.384148	0.463262	0.463924
0.38138	0.457866	-0.450607	-0.29506	0.488892	0.449917	0.43849	-0.476442	-0.470342	-0.410334	-0.474555	0.469942	-0.222125	-0.465216	0.317081	0.466858	0.387624	0.51768	0.391711	-0.513523	0.400132	0.515386	0.440701	-0.480963	0.490162	-0.422842	0.419115	0.473392	0.41018	0.426271	0.421876	0.423768
0.391072	0.391651	-0.429184	-0.526608	0.439703	0.41863	0.431689	-0.345375	-0.409057	-0.444447	-0.372045	0.51045	-0.187239	-0.303041	0.366521	0.423282	0.156284	0.423112	0.389057	-0.209913	0.343527	0.478746	0.466794	-0.506542	0.463051	-0.422956	0.250813	0.47812	0.426502	0.410305	0.481957	0.414802
0.386037	0.436902	-0.338471	-0.278343	0.344628	0.421747	0.466739	-0.372254	-0.399819	-0.327666	-0.385512	0.308574	-0.471671	-0.476369	0.374206	0.4692	0.4135	0.387846	0.44188	-0.389861	0.385485	0.360966	0.397377	-0.351005	0.482229	-0.469979	0.415353	0.353532	0.437821	0.450083	0.338992	0.416228
0.452137	0.360964	-0.446068	-0.385146	0.39449	0.367825	0.465406	-0.384135	-0.380766	-0.433348	-0.46723	0.356296	-0.53525	-0.37912	0.268448	0.428584	0.532872	0.390261	0.371873	-0.423357	0.449849	0.388867	0.388085	-0.401242	0.463906	-0.314653	0.40414	0.486384	0.356212	0.420228	0.378591	0.442373
0.390035	0.442564	-0.350088	-0.138549	0.320692	0.37798	0.383838	-0.471265	-0.346056	-0.378955	-0.48819	0.322066	-0.521925	-0.355962	0.485768	0.452551	0.463335	0.432278	0.357511	-0.33254	0.348313	0.477786	0.360977	-0.428264	0.341736	-0.239806	0.282235	0.344069	0.370134	0.443999	0.329793	0.479917
0.483446	0.44625	-0.395088	-0.503605	0.405496	0.465917	0.475038	-0.449515	-0.370476	-0.363265	-0.498194	0.517171	-0.181101	-0.37715	0.524164	0.46365	0.373335	0.532986	0.474689	-0.462674	0.429726	0.395146	0.403744	-0.409615	0.488773	-0.237307	0.355854	0.43461	0.501829	0.398343	0.438714	0.411434
0.486061	0.462701	-0.439802	-0.407139	0.422463	0.460396	0.492219	-0.411245	-0.411595	-0.40067	-0.509893	0.513101	-0.23037	-0.416603	0.584299	0.421932	0.399969	0.495954	0.471447	-0.416148	0.443412	0.474343	0.417891	-0.41959	0.496556	-0.188004	0.391179	0.452789	0.496305	0.403487	0.419278	0.43388
0.411586	0.434488	-0.37441	-0.405424	0.448811	0.399335	0.464854	-0.387511	-0.407834	-0.375048	-0.414018	0.44292	-0.480692	-0.477105	0.594503	0.339423	0.458255	0.353586	0.447262	-0.382767	0.416887	0.327422	0.439481	-0.348803	0.399704	-0.552935	0.371875	0.389177	0.435249	0.477341	0.342916	0.432469
0.394685	0.482001	-0.466556	-0.58836	0.408014	0.465571	0.48378	-0.461938	-0.47706	-0.438865	-0.384263	0.456316	-0.24978	-0.492628	0.43924	0.463986	0.387593	0.423161	0.47116	-0.380972	0.395562	0.451707	0.427821	-0.470768	0.452748	-0.329222	0.429429	0.455812	0.403151	0.458449	0.404516	0.437383
0.453032	0.465227	-0.464226	-0.433575	0.412403	0.418148	0.477557	-0.470668	-0.373316	-0.378983	-0.430794	0.373571	-0.425394	-0.454498	0.327367	0.491813	0.423292	0.417531	0.451418	-0.349672	0.492903	0.423658	0.516729	-0.492288	0.477554	-0.442157	0.468379	0.466938	0.361842	0.432224	0.507919	0.389218
0.429177	0.448208	-0.38324	-0.451805	0.364234	0.375896	0.411999	-0.377789	-0.407678	-0.445889	-0.462113	0.411885	-0.470768	-0.420759	0.470453	0.44323	0.50119	0.488761	0.435094	-0.449214	0.425909	0.463142	0.466352	-0.409136	0.451847	-0.18235	0.392544	0.414582	0.359046	0.35415	0.456938	0.360515
0.38369	0.439717	-0.455308	-0.547737	0.394563	0.399285	0.484695	-0.44231	-0.386226	-0.384898	-0.45601	0.399713	-0.381095	-0.471109	0.550251	0.385672	0.27734	0.381896	0.496295	-0.430164	0.485756	0.373552	0.383233	-0.413922	0.382371	-0.561619	0.410214	0.459115	0.470831	0.424902	0.398703	0.446132
0.47546	0.424492	-0.434687	-0.345099	0.493398	0.349479	0.368752	-0.430248	-0.474858	-0.447799	-0.381708	0.397492	-0.210145	-0.485852	0.424236	0.406418	0.279648	0.428251	0.46804	-0.418478	0.351972	0.465684	0.467496	-0.46031	0.439681	-0.13684	0.393155	0.469338	0.470976	0.449777	0.482902	0.477545
0.298881	0.392566	-0.373678	-0.389567	0.325029	0.262996	0.329613	-0.386499	-0.400588	-0.270493	-0.353214	0.34192	0.256236	-0.279062	0.663561	0.420229	-0.581406	0.239558	0.278224	-0.212328	0.357095	0.290567	0.392837	-0.420691	0.334889	-0.00824367	0.381593	0.38116	0.243944	0.375324	0.295054	0.350543
